eventID,Agency,institution,hour,dtime,magnitudeType,depth,longitude,month,second,magnitude,year,latitude,day,minute
34537,SBEI,,1,1157.528883212836,MS,25.0,36.6,7,1.0,6.6,1157,35.2,13,1
22697,KHAIR,,1,1157.534362664891,MS,999.0,36.5,7,1.0,5.9,1157,34.5,15,1
38,AM06,,1,1157.6110749936581,MS,15.0,36.4,8,1.0,7.2,1157,35.3,12,1
22698,KHAIR,,10,1157.6203196347033,MS,999.0,36.3,8,0.0,7.2,1157,35.1,15,0
22699,KHAIR,,1,1160.0001157723639,MS,999.0,35.3,1,1.0,5.9,1160,32.0,1,1
39,AM06,,1,1170.4905270484526,MS,35.0,36.4,6,1.0,7.3,1170,34.7,29,1
22700,KHAIR,,10,1170.4915525114154,MS,999.0,36.4,6,0.0,7.4,1170,35.9,29,0
22701,KHAIR,,1,1182.0001160895486,MS,999.0,36.7,1,1.0,6.5,1182,32.6,1,1
34645,SHARE,,0,1183.0,MW,999.0,32.4,1,0.0,6.77,1183,34.75,1,0
34651,SHARE,,0,1190.4136986301369,MW,999.0,33.2,6,0.0,6.21,1190,37.15,1,0
22703,KHAIR,,40,1201.4210045662101,MS,999.0,36.1,6,0.0,7.5,1201,34.1,2,0
40,AM06,,1,1202.3809380073567,MS,30.0,36.1,5,1.0,7.2,1202,34.1,20,1
22704,KHAIR,,10,1202.3819634703195,MS,999.0,35.5,5,0.0,6.8,1202,32.5,20,0
41,AM06,,1,1212.33071686526,MS,999.0,35.0,5,1.0,7.0,1212,30.0,1,1
34665,SHARE,,6,1222.3568493150685,MW,999.0,32.5,5,0.0,6.8,1222,34.5,11,0
34698,SHARE,,0,1268.0,MW,999.0,35.8,1,0.0,6.77,1268,37.35,1,0
34723,SHARE,,0,1287.0,MW,999.0,35.75,1,0.0,6.21,1287,35.6,1,0
34727,SHARE,,0,1290.0,MW,999.0,35.75,1,0.0,5.42,1290,35.6,1,0
22708,KHAIR,,1,1339.0001160895486,MS,999.0,35.5,1,1.0,7.0,1339,34.3,1,1
34541,SBEI,,1,1344.002848012801,MS,30.0,37.4,1,1.0,6.8,1344,36.7,2,1
34790,SHARE,,0,1355.0,MW,999.0,35.75,1,0.0,5.42,1355,35.6,1,0
34864,SHARE,,0,1404.1366120218579,MW,30.0,36.2,2,0.0,7.34,1404,35.7,20,0
34542,SBEI,,1,1404.1367277942218,MS,30.0,36.2,2,1.0,7.4,1404,35.7,20,1
22712,KHAIR,,10,1404.1432149362477,MS,999.0,36.3,2,0.0,5.9,1404,35.9,22,0
22713,KHAIR,,10,1407.3244292237443,MS,999.0,36.3,4,0.0,7.0,1407,35.7,29,0
34871,SHARE,,0,1408.9918032786886,MW,25.0,36.1,12,0.0,7.34,1408,35.8,29,0
22714,KHAIR,,1,1408.9919190510525,MS,25.0,36.1,12,1.0,7.2,1408,35.8,29,1
42,AM06,,1,1458.8740886922881,MS,999.0,35.3,11,1.0,7.1,1458,31.0,16,1
35003,SHARE,,19,1491.3117579908676,MW,999.0,32.0,4,0.0,6.8,1491,35.0,24,0
22715,KHAIR,,10,1546.0367579908675,MS,999.0,35.3,1,0.0,6.0,1546,32.0,14,0
35194,SHARE,,0,1567.3123287671233,MW,999.0,33.05,4,0.0,5.82,1567,34.65,25,0
35195,SHARE,,0,1567.7643835616439,MW,999.0,33.05,10,0.0,5.42,1567,34.65,7,0
35196,SHARE,,0,1567.9150684931508,MW,999.0,32.4,12,0.0,5.42,1567,34.75,1,0
34544,SBEI,,1,1568.7733398160797,MS,12.0,35.5,10,1.0,6.0,1568,35.5,10,1
35237,SHARE,,0,1577.0739726027398,MW,999.0,33.05,1,0.0,6.21,1577,34.65,28,0
43,AM06,,1,1588.0083124936755,MS,999.0,36.0,1,1.0,7.2,1588,29.0,4,1
34545,SBEI,,1,1626.0549106100964,MS,20.0,37.1,1,1.0,7.3,1626,36.5,21,1
22716,KHAIR,,1,1656.0848152259159,MS,999.0,36.2,2,1.0,6.8,1656,34.9,1,1
34547,SBEI,,1,1705.8960065005074,MS,35.0,36.6,11,1.0,6.9,1705,33.7,24,1
35889,SHARE,,0,1718.9397260273972,MW,999.0,33.4,12,0.0,6.21,1718,35.1,10,0
35939,SHARE,,0,1726.2849315068493,MW,999.0,36.1,4,0.0,5.42,1726,36.25,15,0
34548,SBEI,,1,1726.2850475963978,MS,15.0,36.6,4,1.0,6.1,1726,36.3,15,1
36000,SHARE,,0,1735.9150684931508,MW,999.0,33.9,12,0.0,6.21,1735,35.1,1,0
34549,SBEI,,1,1738.7316229388634,MS,10.0,36.5,9,1.0,6.2,1738,36.7,25,1
36115,SHARE,,0,1752.5519125683061,MW,999.0,35.75,7,0.0,6.77,1752,35.6,21,0
36158,SHARE,,0,1756.0437158469945,MW,999.0,33.4,1,0.0,5.02,1756,35.1,17,0
34550,SBEI,,1,1759.8275133498225,MS,20.0,35.6,10,1.0,6.6,1759,33.1,30,1
22720,KHAIR,,34,1759.8313736681887,MS,999.0,35.6,10,0.0,6.6,1759,33.1,30,50
44,AM06,,1,1759.8987462265347,MS,30.0,35.9,11,1.0,7.4,1759,33.7,25,1
22721,KHAIR,,19,1759.900842846271,MS,999.0,35.9,11,0.0,7.4,1759,33.7,25,23
36626,SHARE,,0,1796.3142076502731,MW,999.0,35.75,4,0.0,6.21,1796,35.6,25,0
34552,SBEI,,1,1796.3170556630744,MS,20.0,36.2,4,1.0,6.8,1796,35.3,26,1
22722,KHAIR,,10,1796.3180783242258,MS,999.0,36.0,4,0.0,6.6,1796,35.7,26,0
22723,KHAIR,,1,1802.0001160895486,MS,999.0,36.2,1,1.0,6.0,1802,34.0,1,1
36899,SHARE,,0,1822.6136986301369,MW,999.0,36.5,8,0.0,7.43,1822,36.7,13,0
45,AM06,,1,1822.6138147196855,MS,18.0,36.75,8,1.0,7.0,1822,36.1,13,1
34553,SBEI,,1,1822.6138147196855,MS,999.0,36.8,8,1.0,7.4,1822,36.7,13,1
22724,KHAIR,,10,1822.6148401826483,MS,999.0,36.9,8,0.0,7.4,1822,36.7,13,0
22725,KHAIR,,40,1834.393607305936,MS,999.0,35.6,5,0.0,6.1,1834,31.3,23,0
46,AM06,,1,1837.0001160895486,MS,999.0,35.5,1,1.0,7.0,1837,33.3,1,1
22726,KHAIR,,14,1837.0016628614917,MS,999.0,35.5,1,0.0,7.0,1837,33.0,1,34
37208,SHARE,,0,1842.5260273972603,MW,999.0,30.0,7,0.0,5.43,1842,37.5,12,0
37246,SHARE,,0,1845.1397260273973,MW,999.0,33.4,2,0.0,5.02,1845,35.15,21,0
47,AM06,,1,1872.2542141330196,MS,10.0,36.2,4,1.0,5.9,1872,36.2,3,1
37974,SHARE,,7,1872.2549806466302,MW,999.0,36.4,4,0.0,7.15,1872,36.4,3,45
22728,KHAIR,,74,1872.2626235200364,MS,999.0,36.5,4,6.0,7.2,1872,36.4,3,53
37979,SHARE,,5,1872.3695070582878,MW,999.0,36.1,5,0.0,5.82,1872,36.2,15,45
38059,SHARE,,0,1875.6356164383562,MW,999.0,36.1,8,0.0,5.82,1875,36.2,21,0
38086,SHARE,,0,1876.4153005464482,MW,999.0,30.2,6,0.0,5.43,1876,37.7,1,0
48,AM93,,20,1894.0351598173515,MS,999.0,34.7,1,0.0,5.5,1894,35.6,13,0
49,AM93,,20,1896.494168785418,MS,999.0,33.0,6,43.0,6.5,1896,34.3,29,46
38921,SHARE,,23,1896.4944216757742,MW,999.0,33.6,6,0.0,6.21,1896,34.9,29,0
50,AM93,,65,1896.5101510321797,MS,999.0,33.0,7,0.0,5.2,1896,34.3,3,10
51,AM93,,55,1900.0172374746321,MS,999.0,34.5,1,1.0,5.7,1900,34.0,5,0
22729,KHAIR,,23,1902.1861967275495,MS,999.0,35.2,3,0.0,5.5,1902,31.8,9,5
22730,KHAIR,,22,1902.2409246575342,MS,999.0,35.4,3,0.0,5.6,1902,32.2,29,30
4898,GII,,0,1903.2383561643835,MB,10.0,35.4954,3,0.0,5.6,1903,32.0957,29,0
8959,GSHAP_TR,,22,1903.2409246575342,MW,10.0,35.4,3,0.0,5.7,1903,32.2,29,30
22731,KHAIR,,23,1903.2409817351597,MS,999.0,35.5,3,0.0,5.2,1903,32.0,29,0
32185,KOERI,,0,1903.5095890728057,MD,5.0,32.5,7,1.0,4.4,1903,37.8,6,0
32184,KOERI,,18,1903.5472737633181,MW,20.0,30.0,7,5.4,5.8,1903,35.0,19,7
8822,GSHAP_TR,GREEK,18,1903.5472753044139,MW,999.0,30.0,7,54.0,5.7,1903,35.0,19,7
52,AM93,,14,1903.6537442922374,MS,999.0,33.3,8,0.0,4.9,1903,34.6,27,48
2360,NCEDCA,,12,1905.9246958079655,MW,15.0,38.83,12,7.0,5.6,1905,37.216,4,20
22611,ISC-GEM,,12,1905.9246958384069,MW,15.0,38.83,12,7.96,5.56,1905,37.216,4,20
53,AM93,,73,1906.153559741248,MS,999.0,33.5,2,0.0,5.3,1906,34.3,23,11
4899,GII,,0,1906.1616438356164,MB,10.0,35.393,3,0.0,3.5,1906,33.8182,1,0
8581,GSHAP_TR,ANK,1,1907.0302530758497,MW,999.0,34.5,1,1.0,6.2,1907,37.6,12,1
4900,GII,,12,1907.4397640791476,MB,10.0,35.3927,6,0.0,4.6,1907,33.71,10,20
32182,KOERI,,12,1907.4397641108574,MD,5.0,35.4,6,1.0,4.8,1907,33.7,10,20
4901,GII,,15,1907.47300608828,MD,10.0,35.3927,6,0.0,5.0,1907,33.71,22,32
32181,KOERI,,15,1907.4730061199898,MD,5.0,35.4,6,1.0,4.9,1907,33.7,22,32
8946,GSHAP_TR,IPRG,17,1907.4732496511922,MW,999.0,35.3,6,1.0,5.7,1907,33.6,22,40
4902,GII,,17,1907.5554414003045,MB,10.0,35.3927,7,0.0,5.2,1907,33.71,22,40
32180,KOERI,,0,1907.9150685248605,MD,5.0,34.5,12,1.0,6.3,1907,37.6,1,0
32179,KOERI,,0,1908.0874317256123,MD,5.0,34.5,2,1.0,4.9,1908,37.5,2,0
32178,KOERI,,3,1908.1287568622242,MD,5.0,35.8,2,1.0,6.0,1908,37.4,17,0
32177,KOERI,,11,1908.8291780510019,MW,30.0,36.8,10,0.0,5.5,1908,37.6,30,30
32176,KOERI,,0,1910.2136986618468,MD,5.0,34.6,3,1.0,4.9,1910,36.8,20,0
4903,GII,,19,1910.5227625570776,MB,10.0,35.9006,7,0.0,4.9,1910,33.8164,10,24
32175,KOERI,,20,1911.3283905060882,MW,180.0,30.0,4,3.0,6.0,1911,36.0,30,42
8907,GSHAP_TR,PAPAZ.,20,1911.3283913622527,MW,180.0,30.0,4,30.0,6.1,1911,36.0,30,42
4904,GII,,0,1911.5287671232877,MD,10.0,35.393,7,0.0,3.1,1911,33.8182,13,0
4905,GII,,13,1913.8672850076105,MD,10.0,35.6965,11,0.0,3.9,1913,34.0157,13,25
40432,SHARE,,22,1914.7559494545915,MW,14.0,30.4,10,2.0,6.6,1914,37.7,3,7
32174,KOERI,,22,1914.7559494672755,MW,14.0,30.4,10,2.4,6.6,1914,37.7,3,7
2359,NCEDCA,,22,1914.7559496131405,MW,15.0,30.021,10,7.0,7.0,1914,37.629,3,7
22612,ISC-GEM,,22,1914.755949624556,MW,15.0,30.021,10,7.36,7.02,1914,37.629,3,7
32173,KOERI,,4,1915.3786302130898,MW,10.0,39.47,5,2.4,5.5,1915,37.62,19,48
8999,GSHAP_TR,,4,1915.3786308980214,MW,10.0,39.47,5,24.0,5.5,1915,37.6,19,48
32172,KOERI,,6,1915.9815185533994,MW,10.0,36.14,12,9.1,5.4,1915,36.47,25,6
4906,GII,,12,1918.7438489345509,MB,10.0,36.0772,9,0.0,6.4,1918,35.2396,29,7
9000,GSHAP_TR,,12,1918.7438490930999,MW,30.0,34.7,9,5.0,6.3,1918,35.2,29,7
2358,NCEDCA,,12,1918.743849378488,MW,15.0,35.608,9,14.0,6.6,1918,35.077,29,7
22613,ISC-GEM,,12,1918.743849388318,MW,15.0,35.608,9,14.31,6.61,1918,35.077,29,7
54,AM93,,12,1918.7438495687468,MS,999.0,34.8,9,20.0,6.3,1918,35.1,29,7
4907,GII,,20,1919.632452435312,MB,10.0,34.682,8,0.0,4.9,1919,35.2325,19,17
55,AM93,,20,1919.6324530695078,MS,30.0,34.7,8,20.0,5.4,1919,35.2,19,17
32169,KOERI,,20,1919.6598497272958,MD,5.0,34.7,8,1.0,5.0,1919,35.2,29,17
56,AM93,,19,1921.0980779109589,MS,999.0,35.5,2,45.0,4.8,1921,36.0,5,9
57,AM93,,16,1921.3004645484525,MS,999.0,34.0,4,10.0,5.3,1921,34.6,20,4
4908,GII,,16,1921.3004648655506,MB,10.0,32.998,4,20.0,5.3,1921,33.9967,20,4
4909,GII,,8,1921.3022831050228,MB,10.0,35.4983,4,0.0,4.0,1921,32.9975,21,0
32164,KOERI,,19,1921.7610916412989,MW,33.0,35.2,10,46.0,5.6,1921,36.4,5,9
58,AM93,,60,1921.7659303652968,MS,999.0,35.2,10,0.0,4.5,1921,36.4,5,93
9005,GSHAP_TR,,0,1922.249402904617,MW,30.0,34.8,4,10.0,5.39,1922,34.7,2,46
4910,GII,,0,1922.2494044901066,MB,10.0,34.7835,4,0.0,5.4,1922,34.7281,2,47
59,AM93,,46,1922.2545662417554,MS,999.0,34.8,4,1.0,4.7,1922,34.7,2,0
32162,KOERI,,3,1922.6579456240488,MW,30.0,32.73,8,13.2,5.2,1922,37.37,29,36
4912,GII,,18,1923.1582477168949,MB,10.0,35.4014,2,0.0,5.1,1923,32.7001,27,15
32159,KOERI,,17,1924.1330903410242,MW,35.0,34.0,2,56.0,5.63,1924,34.5,18,3
60,AM93,,17,1924.1330903726473,MS,999.0,34.3,2,57.0,6.0,1924,34.8,18,3
4913,GII,,17,1924.1330904675167,MB,10.0,33.9366,2,0.0,5.9,1924,34.4247,18,4
8947,GSHAP_TR,IPRG,17,1924.1330904991398,MW,999.0,33.9,2,1.0,6.0,1924,34.3,18,4
4914,GII,,20,1924.1580221615059,MD,10.0,36.2012,2,0.0,5.7,1924,32.7054,27,4
8948,GSHAP_TR,IPRG,20,1924.158022193129,MW,999.0,36.1,2,1.0,5.7,1924,32.599,27,4
22732,KHAIR,,20,1924.1580607417527,MW,33.0,36.0,2,20.0,5.6,1924,33.0,27,24
32157,KOERI,,21,1924.4396141659076,MW,30.0,33.3,6,15.0,4.8,1924,35.2,9,34
61,AM93,,21,1924.4396147983707,MB,10.0,33.1,6,35.0,4.6,1924,35.1,9,34
8909,GSHAP_TR,PAS,11,1924.6926220021251,MW,999.0,32.0,9,30.0,5.6,1924,37.0,10,59
62,AM93,,11,1924.6926222867335,MB,79.0,31.7,9,39.0,6.0,1924,36.7,10,59
32156,KOERI,,11,1924.6926223057073,MW,30.0,31.49,9,39.6,5.3,1924,36.84,10,59
41254,SHARE,,11,1924.6926223183566,MW,30.0,31.49,9,40.0,5.3,1924,36.84,10,59
4916,GII,,21,1924.7019329336167,MD,10.0,35.4916,9,44.0,4.7,1924,30.7969,13,46
4917,GII,,6,1925.2034817351598,MD,10.0,36.1984,3,0.0,3.9,1925,33.4087,16,30
32145,KOERI,,19,1925.5173173515982,MW,15.0,30.5,7,0.0,5.2,1925,37.4,8,42
32144,KOERI,,7,1925.5186491628615,MW,15.0,30.5,7,0.0,4.9,1925,37.4,9,22
32143,KOERI,,8,1925.5187728310502,MW,15.0,30.5,7,0.0,4.9,1925,37.4,9,27
32142,KOERI,,10,1925.5353976407914,MW,15.0,30.5,7,0.0,4.7,1925,37.4,15,5
32140,KOERI,,2,1925.9619267503806,MW,15.0,30.4,12,42.0,5.3,1925,37.4,18,28
8708,GSHAP_TR,KRK,20,1926.1639288749366,MW,120.0,30.0,3,1.0,6.4,1926,36.8,1,1
32137,KOERI,,19,1926.1721061960934,MD,5.0,30.0,3,1.0,4.8,1926,36.8,4,39
32135,KOERI,,13,1926.20700152207,MW,30.0,35.0,3,0.0,5.6,1926,37.0,17,20
8710,GSHAP_TR,KRK,13,1926.2070015537797,MW,33.0,35.0,3,1.0,5.5,1926,37.0,17,20
32134,KOERI,,14,1926.2098292110604,MD,10.0,30.13,3,14.0,6.8,1926,35.99,18,6
32121,KOERI,,6,1927.3322305936074,MW,30.0,31.0,5,24.0,4.8,1927,32.5,2,20
63,AM93,,62,1927.3385884069,MS,999.0,34.0,5,4.0,4.6,1927,34.0,2,2
32120,KOERI,,2,1927.424931690766,MD,5.0,31.0,6,5.8,6.2,1927,36.0,5,24
32119,KOERI,,8,1927.4256182014205,MW,10.0,31.08,6,55.6,5.6,1927,36.19,5,24
41535,SHARE,MED,8,1927.4256182775241,MW,120.0,31.0,6,58.0,6.2,1927,36.0,5,24
64,AM93,,82,1927.4341041349569,MB,60.0,30.91,6,8.0,6.0,1927,35.94,5,45
8949,GSHAP_TR,IPRG,13,1927.5247774289701,MW,999.0,35.5,7,1.0,6.2,1927,31.8,11,3
22733,KHAIR,,13,1927.5247791412987,MS,999.0,35.4,7,55.0,6.0,1927,32.0,11,3
4918,GII,,13,1927.5247794901065,MB,10.0,35.4201,7,6.0,6.1,1927,31.5818,11,4
32118,KOERI,,13,1927.5247795218163,MW,30.0,35.5,7,7.0,6.1,1927,32.0,11,4
2357,NCEDCA,,13,1927.5247796169458,MW,15.0,35.633,7,10.0,6.3,1927,31.922,11,4
22615,ISC-GEM,,13,1927.5247796204337,MW,15.0,35.633,7,10.11,6.29,1927,31.922,11,4
4919,GII,,9,1927.5298515981735,MD,10.0,35.8001,7,0.0,3.1,1927,31.6979,13,30
4920,GII,,8,1927.5406678082193,MB,10.0,35.4254,7,0.0,4.4,1927,31.5908,17,15
65,AM93,,24,1927.5562673135464,MS,999.0,33.0,7,6.0,4.7,1927,34.8,22,54
4921,GII,,0,1927.7288208396753,MB,10.0,35.51,9,14.0,5.0,1927,33.313,24,28
41593,SHARE,,20,1927.9475196283613,MW,999.0,34.0,12,19.0,5.39,1927,34.5,12,16
66,AM93,,20,1927.9475386225267,MS,999.0,33.0,12,18.0,4.8,1927,34.8,12,26
4922,GII,,20,1927.9475386542365,MB,10.0,33.9964,12,19.0,5.3,1927,34.4974,12,26
67,AM93,,55,1927.9543380263826,MS,999.0,33.4,12,4.0,5.0,1927,34.5,13,60
4923,GII,,5,1928.0471220716961,MB,10.0,35.4951,1,13.0,4.1,1928,31.9965,18,55
4924,GII,,0,1928.0901639344263,MD,10.0,35.7491,2,0.0,3.9,1928,31.9957,3,0
32116,KOERI,,0,1928.0901639660494,MD,5.0,35.75,2,1.0,5.0,1928,32.0,3,0
4925,GII,,20,1928.1088759866425,MB,10.0,34.6853,2,0.0,4.5,1928,34.7277,9,22
32115,KOERI,,20,1928.1088760182656,MD,5.0,34.7,2,1.0,4.7,1928,34.7,9,22
41604,SHARE,,20,1928.1088765242359,MW,999.0,34.0,2,17.0,4.97,1928,34.7,9,22
22734,KHAIR,MED,17,1928.1441082270796,MW,999.0,35.5,2,48.0,5.5,1928,32.0,22,50
4926,GII,,17,1928.1441084484416,MB,10.0,35.4951,2,55.0,5.4,1928,31.9965,22,50
68,AM93,,11,1928.1488434780408,MB,80.0,31.5,2,28.0,5.3,1928,35.78,24,26
4927,GII,,3,1928.5933173952642,MD,10.0,35.6989,8,0.0,3.9,1928,32.5009,5,42
32113,KOERI,,6,1928.6427891304897,MW,35.0,36.0,8,35.0,4.9,1928,36.5,23,15
8911,GSHAP_TR,PAS,6,1928.6427897629528,MW,999.0,36.0,8,55.0,5.6,1928,36.5,23,15
4928,GII,,0,1928.6994535519125,MB,10.0,35.502,9,0.0,4.6,1928,30.7969,13,0
4929,GII,,3,1928.8419372659887,MB,10.0,35.4951,11,37.0,4.1,1928,31.9965,4,34
4930,GII,,12,1929.226048325723,MD,10.0,35.4951,3,0.0,3.9,1929,31.9965,24,11
32112,KOERI,,1,1929.3700201040081,MW,30.0,36.0,5,34.0,4.7,1929,36.5,16,22
32111,KOERI,,1,1929.3700206430747,MD,10.0,35.3,5,51.0,4.5,1929,37.24,16,22
4932,GII,,23,1929.4053652968037,MD,10.0,36.4039,5,0.0,3.9,1929,35.0385,28,0
8915,GSHAP_TR,PAS,9,1929.5900758815321,MW,999.0,31.0,8,53.0,5.6,1929,36.0,4,3
32110,KOERI,,9,1929.5900759132421,MW,15.0,31.0,8,54.0,5.2,1929,36.5,4,3
41763,SHARE,,9,1929.5900760400812,MW,15.0,31.1,8,58.0,5.8,1929,36.5,4,3
32109,KOERI,,15,1929.5907763698631,MD,5.0,36.0,8,3.6,4.7,1929,36.5,4,12
69,AM93,,90,1929.5993819127345,MB,65.0,31.1,8,8.0,5.4,1929,36.0,4,35
4933,GII,,12,1930.1794520547944,MB,10.0,36.5005,3,0.0,4.4,1930,32.7477,7,0
4934,GII,,7,1930.3514973363774,MD,10.0,32.1633,5,0.0,3.9,1930,34.114,9,7
9015,GSHAP_TR,MED,7,1930.3514980022831,MW,999.0,32.2,5,21.0,5.7,1930,34.1,9,7
32108,KOERI,,7,1930.3514980339928,MW,30.0,32.2,5,22.0,5.5,1930,34.1,9,7
70,AM93,,70,1930.3588111364788,MS,999.0,32.19,5,8.0,5.4,1930,34.64,9,71
4935,GII,,10,1930.3847888127855,MB,10.0,35.4951,5,0.0,4.4,1930,31.9965,21,45
32107,KOERI,,10,1930.3847888444952,MD,5.0,35.5,5,1.0,4.3,1930,32.0,21,45
41842,SHARE,,21,1930.4271652080163,MW,15.0,30.3,6,2.0,5.2,1930,35.8,5,58
32106,KOERI,,21,1930.427165223871,MW,15.0,30.3,6,2.5,5.2,1930,35.8,5,58
4936,GII,,19,1930.4515449010655,MD,10.0,36.5024,6,0.0,3.1,1930,34.3254,14,32
4937,GII,,19,1930.5639003044139,MD,10.0,32.1633,7,0.0,3.9,1930,34.114,25,46
71,AM93,,19,1930.5639012557078,MS,999.0,33.0,7,30.0,4.8,1930,34.9,25,46
